what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1406187852808
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20100517,"org.eclipse.core.runtime.compatibility.auth",1406187852810
started,bundle,org.eclipse.core.variables,3.2.400.v20100505,"org.eclipse.core.variables",1406187852811
started,bundle,org.eclipse.debug.core,3.6.0.v20100519,"org.eclipse.debug.core",1406187852813
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.0.R201005261100,"org.eclipse.epp.usagedata.gathering",1406187852814
started,bundle,org.eclipse.epp.usagedata.recording,1.3.0.R201005261100,"org.eclipse.epp.usagedata.recording",1406187852815
started,bundle,org.eclipse.equinox.app,1.3.1.R36x_v20100803,"org.eclipse.equinox.app",1406187852817
started,bundle,org.eclipse.equinox.common,3.6.0.v20100503,"org.eclipse.equinox.common",1406187852818
started,bundle,org.eclipse.equinox.ds,1.2.1.R36x_v20100803,"org.eclipse.equinox.ds",1406187852820
started,bundle,org.eclipse.equinox.event,1.2.0.v20100503,"org.eclipse.equinox.event",1406187852822
started,bundle,org.eclipse.equinox.p2.core,2.0.2.R36x_v20100804,"org.eclipse.equinox.p2.core",1406187852823
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.202.R36x_v20100727,"org.eclipse.equinox.p2.directorywatcher",1406187852825
started,bundle,org.eclipse.equinox.p2.engine,2.0.0.v20100606,"org.eclipse.equinox.p2.engine",1406187852826
started,bundle,org.eclipse.equinox.p2.metadata,2.0.0.v20100601,"org.eclipse.equinox.p2.metadata",1406187852828
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.1.0.v20100513,"org.eclipse.equinox.p2.metadata.repository",1406187852829
started,bundle,org.eclipse.equinox.p2.operations,2.0.0.v20100510,"org.eclipse.equinox.p2.operations",1406187852830
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.0.v20100525,"org.eclipse.equinox.p2.reconciler.dropins",1406187852832
started,bundle,org.eclipse.equinox.p2.repository,2.0.1.R36x_v20100823,"org.eclipse.equinox.p2.repository",1406187852834
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.0.v20100507-1815,"org.eclipse.equinox.p2.ui.sdk.scheduler",1406187852835
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.101.R36x_v20100823,"org.eclipse.equinox.p2.updatechecker",1406187852836
started,bundle,org.eclipse.equinox.preferences,3.3.0.v20100503,"org.eclipse.equinox.preferences",1406187852838
started,bundle,org.eclipse.equinox.registry,3.5.0.v20100503,"org.eclipse.equinox.registry",1406187852840
started,bundle,org.eclipse.equinox.security,1.0.200.v20100503,"org.eclipse.equinox.security",1406187852842
started,bundle,org.eclipse.equinox.util,1.0.200.v20100503,"org.eclipse.equinox.util",1406187852843
started,bundle,org.eclipse.help,3.5.0.v20100524,"org.eclipse.help",1406187852845
started,bundle,org.eclipse.jdt.apt.core,3.3.401.R36_v20100727-0110,"org.eclipse.jdt.apt.core",1406187852847
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.301.R36_v20100727-0110,"org.eclipse.jdt.apt.pluggable.core",1406187852848
started,bundle,org.eclipse.jdt.core,3.6.1.v_A68_R36x,"org.eclipse.jdt.core",1406187852849
started,bundle,org.eclipse.jdt.core.manipulation,1.3.0.v20100520-0800,"org.eclipse.jdt.core.manipulation",1406187852851
started,bundle,org.eclipse.jdt.launching,3.5.100.v20100526,"org.eclipse.jdt.launching",1406187852853
started,bundle,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui",1406187852853
started,bundle,org.eclipse.jface,3.6.1.M20100825-0800,"org.eclipse.jface",1406187852855
started,bundle,org.eclipse.jsch.core,1.1.200.I20100505-1245,"org.eclipse.jsch.core",1406187852856
started,bundle,org.eclipse.ltk.core.refactoring,3.5.100.v20100526-0800,"org.eclipse.ltk.core.refactoring",1406187852858
started,bundle,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring",1406187852860
started,bundle,org.eclipse.mylyn.bugzilla.core,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.bugzilla.core",1406187852862
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.4.2.v20100909-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1406187852864
started,bundle,org.eclipse.mylyn.commons.net,3.4.1.v20100625-2100-e3x,"org.eclipse.mylyn.commons.net",1406187852864
started,bundle,org.eclipse.mylyn.commons.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.commons.ui",1406187852865
started,bundle,org.eclipse.mylyn.context.core,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.core",1406187852866
started,bundle,org.eclipse.mylyn.context.ui,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.ui",1406187852868
started,bundle,org.eclipse.mylyn.monitor.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.monitor.ui",1406187852869
started,bundle,org.eclipse.mylyn.tasks.ui,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.tasks.ui",1406187852871
started,bundle,org.eclipse.mylyn.team.ui,3.4.2.v20100909-0100-e3x,"org.eclipse.mylyn.team.ui",1406187852872
started,bundle,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search",1406187852874
started,bundle,org.eclipse.team.core,3.5.100.R36x_v20100825-0800,"org.eclipse.team.core",1406187852876
started,bundle,org.eclipse.team.cvs.core,3.3.300.I20100526-0800,"org.eclipse.team.cvs.core",1406187852879
started,bundle,org.eclipse.team.cvs.ui,3.3.301.R36x_v20100825-0800,"org.eclipse.team.cvs.ui",1406187852882
started,bundle,org.eclipse.team.ui,3.5.101.R36x_v20100825-0800,"org.eclipse.team.ui",1406187852885
started,bundle,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui",1406187852888
started,bundle,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console",1406187852889
started,bundle,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.editors",1406187852889
started,bundle,org.eclipse.ui.forms,3.5.2.r36_v20100702,"org.eclipse.ui.forms",1406187852890
started,bundle,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.ide",1406187852893
started,bundle,org.eclipse.ui.net,1.2.100.I20100505-1245,"org.eclipse.ui.net",1406187852895
started,bundle,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views",1406187852897
started,bundle,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"org.eclipse.ui.workbench",1406187852898
started,bundle,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.workbench.texteditor",1406187852900
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1406187852902
started,bundle,org.eclipse.update.core,3.2.402.R36x_v20100629,"org.eclipse.update.core",1406187852903
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1406187852905
os,sysinfo,,,"win32",1406187852912
arch,sysinfo,,,"x86",1406187852912
ws,sysinfo,,,"win32",1406187852912
locale,sysinfo,,,"zh_CN",1406187852912
processors,sysinfo,,,"4",1406187852912
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1406187852912
java.runtime.version,sysinfo,,,"1.7.0_02-b13",1406187852912
java.specification.name,sysinfo,,,"Java Platform API Specification",1406187852912
java.specification.vendor,sysinfo,,,"Oracle Corporation",1406187852912
java.specification.version,sysinfo,,,"1.7",1406187852912
java.vendor,sysinfo,,,"Oracle Corporation",1406187852912
java.version,sysinfo,,,"1.7.0_02",1406187852912
java.vm.info,sysinfo,,,"mixed mode, sharing",1406187852912
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1406187852912
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1406187852912
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1406187852912
java.vm.specification.version,sysinfo,,,"1.7",1406187852912
java.vm.vendor,sysinfo,,,"Oracle Corporation",1406187852912
java.vm.version,sysinfo,,,"22.0-b10",1406187852912
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.selectAll",1406187860419
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1406187869476
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1406187869484
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1406192261085
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1406193382928
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1406193387569
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1406193388560
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1406193388640
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1406193388718
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1406193802133
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1406194038302
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1406194040760
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1406194157732
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1406194158104
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1406194246757
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1406194247296
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1406194269296
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1406194270585
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1406194381964
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1406194382335
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1406194396733
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1406194398094
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1406194461229
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1406194461775
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1406194574621
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1406194575876
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1406194578024
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1406194583363
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1406194584937
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1406194586775
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1406194593768
